symbol,clock,band,n,frac_high_markov,frac_high_hmm,agreement,markov_high_rv20pct,hmm_high_rv20pct,markov_high_absrpct,hmm_high_absrpct,markov_high_parkpct,hmm_high_parkpct,auc_rv20_for_markov,auc_rv20_for_hmm,auc_absr_for_markov,auc_absr_for_hmm,mean_runlen_markov_high,mean_runlen_markov_low,mean_runlen_hmm_high,mean_runlen_hmm_low,gap_markov,gap_hmm,medgap_markov,medgap_hmm,mean_y,ic_markov_state,ic_hmm_state,y_HH,y_HL,y_LH,y_LL,n_HH,n_HL,n_LH,n_LL
ETHUSDT,D1,CONFIRM,288,0.5208333333333334,0.006944444444444444,0.4861111111111111,0.644236111111111,0.8975694444444444,0.553888888888889,0.8715277777777778,0.5742824074074074,0.7986111111111112,0.7973913043478261,0.8986013986013986,0.6088405797101449,0.8723776223776224,9.375,8.117647058823529,2.0,143.0,-6.356047899169937,-1.2048506094429001,7.017507033468263,64.12585063392984,164.86356729099128,-0.0005016107449914434,0.04325150162825966,NaN,161.79297286146294,NaN,168.1740089051423,2,148,0,138
SOLUSDT,H1,DESIGN,2442,0.45986895986895987,0.08026208026208026,0.6072891072891073,0.7092864336853651,0.8290607397750255,0.5729196978083887,0.9302250998679569,0.6164519980192286,0.9236010128867272,0.8870943677480376,0.8575540189361586,0.6346246414314523,0.967546613480655,20.418181818181818,23.553571428571427,2.10752688172043,23.893617021276597,26.20515956556681,71.76678328001937,16.540259872805933,57.09238053359378,71.55881941401869,0.1566679069820546,0.1860018528474043,143.97428197577833,74.59212365926318,65.46610710725042,59.43471675287212,180,943,16,1303
SOLUSDT,H1,CONFIRM,7005,0.4820842255531763,0.05638829407566024,0.5566024268379729,0.6592507953094968,0.8641686318091056,0.5617840761400387,0.95719368624581,0.5816655136766179,0.9432591548532242,0.8073461469523225,0.8858549570079856,0.6191558581480076,0.9844389972998334,18.65745856353591,20.044198895027623,1.747787610619469,29.11894273127753,16.89147164882928,57.100565591729094,11.790592758140761,46.9466239522004,62.11911085720131,0.12502672298359654,0.1576878143444062,119.90819668265132,65.50263413536243,95.00839234899682,53.262592099184324,333,3044,62,3566
SOLUSDT,H4,DESIGN,611,0.43044189852700493,0.12438625204582651,0.6513911620294599,0.6961099736765136,0.7775002153501592,0.5704573316821516,0.8979024894478423,0.606286521503737,0.8832156085795503,0.8428827411389362,0.815986227250369,0.6222684760281456,0.9534923757993113,18.785714285714285,23.2,2.054054054054054,14.078947368421053,28.88581419517513,112.96615274433839,39.566176252787685,69.25903908321152,147.62591865591165,0.13502636781721788,0.16372507551251256,204.60941229796782,151.31069474130888,449.74579147740616,122.98569876573727,63,200,13,335
SOLUSDT,H4,CONFIRM,1749,0.4648370497427101,0.0851915380217267,0.5951972555746141,0.6464822281155916,0.8476368087612864,0.5675933603246839,0.9349503647338269,0.597548625572019,0.9283502365685473,0.7731810010407797,0.8796979865771812,0.6257700718032821,0.9751426174496645,16.591836734693878,19.102040816326532,1.6931818181818181,17.97752808988764,45.296978967353894,83.68988846547549,23.513076471860515,64.49436385970563,125.57298427504651,0.1294971907681213,0.1587725215880501,207.81003408297718,139.07742019289913,169.3624014922194,102.95644648070092,127,686,22,914
SOLUSDT,D1,DESIGN,101,0.5643564356435643,0.1188118811881188,0.4752475247524752,0.6991488622546466,0.5858085808580858,0.5313531353135313,0.9372937293729374,0.5490706965433385,0.9232673267326731,0.9457735247208932,0.5917602996254682,0.5606060606060606,0.9906367041198502,28.5,22.0,1.3333333333333333,8.9,118.02103238747219,66.92083611698212,44.46769675464316,-48.67669674928686,425.3771226351256,0.0739691326985495,0.03148662889346343,NaN,460.86466556430094,NaN,364.21392884071315,8,49,4,40
SOLUSDT,D1,CONFIRM,289,0.45674740484429066,0.01384083044982699,0.5570934256055363,0.6994862115969382,0.9437716262975779,0.541076858550907,0.9948096885813149,0.5937139561707037,0.9835640138408304,0.8640223895000965,0.9482456140350877,0.5724281026828798,1.0,22.0,22.428571428571427,1.3333333333333333,71.25,82.47542494608803,76.20644941281842,13.532121150235952,-54.5752878897687,325.5968313156126,0.06569549534891132,-0.007100238714038416,NaN,369.4534855719954,NaN,287.9263950080568,4,128,0,157
AVAXUSDT,H1,DESIGN,2187,0.4842249657064472,0.13214449016918153,0.6012802926383173,0.708036543520753,0.7732053040695016,0.5660627460834972,0.8434924522540397,0.5890863817570821,0.8612950384704838,0.9029041849998996,0.8145416227608009,0.6276411575218157,0.8955310817068413,20.764705882352942,22.11764705882353,2.312,15.063492063492063,16.010843147419777,35.86812098703505,13.026854635905806,27.73988174522013,59.87843345266016,0.15245655759994667,0.1633461078037966,89.72973229421811,61.87673509257569,96.96633527202484,50.002205260042665,238,821,51,1077
AVAXUSDT,H1,CONFIRM,6483,0.47046120623168286,0.11260219034397656,0.5906216257905291,0.6612895770274336,0.8474165309059098,0.5598378862245014,0.9078929296643063,0.5766912201647183,0.9089548217783496,0.8044393614532049,0.8914134138472125,0.6128543595669801,0.9595636820812965,17.63005780346821,19.84393063583815,2.4414715719063547,19.176666666666666,17.1558778911756,61.62126450600947,7.979717260364069,44.61780265265447,56.513338848158426,0.11338226820182405,0.23118718432103014,113.01783490094226,54.86328356874475,105.05374952130695,45.54745018305393,563,2487,167,3266
AVAXUSDT,H4,DESIGN,555,0.46846846846846846,0.23063063063063063,0.618018018018018,0.6911503811503812,0.6600365990990991,0.5587214137214137,0.8291666666666666,0.5914067914067914,0.7998310810810811,0.8579269882659714,0.7068391393442623,0.608780964797914,0.9266686182669789,13.68421052631579,14.75,2.206896551724138,7.237288135593221,17.551493178841184,29.421454106317498,7.8989326234318895,15.166900839456162,125.71120099605106,0.06354383432843415,0.08053476720002228,156.24546165819473,124.19125794218581,130.97091743279853,115.37405044517375,88,172,40,255
AVAXUSDT,H4,CONFIRM,1626,0.4969249692496925,0.14698646986469865,0.5824108241082411,0.6396071572101859,0.7869981524083023,0.5604962825618355,0.9157377243228499,0.570744355339593,0.8910332617970531,0.776896378513157,0.8360915615111028,0.6196417548234041,0.9870148087591594,17.955555555555556,17.782608695652176,1.975206611570248,11.558333333333334,41.52950154770656,105.24661405059578,13.771230351486977,69.29066964052708,115.19856252106428,0.11401003789525482,0.22655678596205545,219.9458311456019,111.36459846618648,154.89227844760455,90.21264085313388,184,624,55,763
AVAXUSDT,D1,CONFIRM,272,0.4852941176470588,0.051470588235294115,0.5367647058823529,0.6689505347593584,0.8466386554621846,0.5796290106951872,0.9758403361344536,0.6220476827094474,0.9506302521008404,0.8246753246753247,0.8635105204872646,0.6511363636363636,0.9997231450719822,13.2,14.0,1.4,23.454545454545453,118.82852202118528,298.29131698677946,54.32301509734225,221.2010021848132,295.3194981214665,0.16423116994875372,0.15257496523653952,NaN,328.22099078155134,NaN,236.67894423445026,10,122,4,136
DOGEUSDT,H1,DESIGN,2217,0.467298150654037,0.09021199819576003,0.5931438881371223,0.7040097317499212,0.7844316644113668,0.5614173036365188,0.8868764095624718,0.5851393148416152,0.8952920613441587,0.8825483279335946,0.8123872087258305,0.6148705860814243,0.9249900842835895,21.142857142857142,24.604166666666668,2.0833333333333335,20.79381443298969,12.874034354069103,34.58419913038396,8.475192129030475,30.612260717475245,52.58282585560712,0.12946653234262262,0.17791009511821199,83.50421108367459,54.81647299552796,86.79453952467144,45.41044149257784,167,869,33,1148
DOGEUSDT,H1,CONFIRM,6931,0.48059443081806374,0.07776655605251767,0.5784158130139951,0.6567610889879444,0.8463133420364907,0.5604126683224498,0.9350979935002031,0.5738132115940977,0.9295900834330663,0.8016697521598453,0.8754376992576528,0.6161722789285834,0.9717090414502358,20.949685534591193,22.641509433962263,2.0730769230769233,24.490421455938698,15.601921287619284,54.16264681505319,8.75989651656306,39.19798174158939,45.1823191172086,0.1348491577437071,0.21134484041271726,94.87223318560581,46.386550150736625,97.03395684452084,36.59282441183798,474,2857,65,3535
